940;"Цветы  в шляпной коробке ""Женский каприз""";"<p>орхидея цимбидиум - 3 шт</p>
<p>роза мираж пинк - 5 шт</p>
<p>эустома - 2 шт</p>
<p>кустовая роза - 3 шт</p>
<p>хризантема кустовая - 2 шт</p>
<p>лимониум - 2</p>
<p>астильба- 1</p>
<p>эвкалипт - 3</p>
<p>салал - 2</p>
<p>рускус - 3</p>";4700
878;"Цветы  в шляпной коробке ""Лето""";"<p>роза одноголовая-21 шт</p>
<p>гербера- 6 шт</p>
<p>кустовая хризантема- 7 шт</p>
<p>флористический оазис - 1 шт</p>
<p>шляпная коробка - 1 шт</p>";5500
883;"Цветы  в шляпной коробке ""Сюрприз""";"<p>роза одноголовая -20 шт</p>
<p>хризантема кустовая сорта филин грин- 4 шт</p>
<p>гипсофила - 1 шт</p>
<p>флористический оазис -1 шт</p>
<p>шляпная коробка- 1 шт</p>";3000
884;"Цветы  в шляпной коробке ""Тюльпаны в шляпной коробке""";"<p>35 тюльпанов</p>
<p>флористический оазис</p>
<p>шляпная коробка</p>";2500
902;"Цветы  в шляпной коробке ""Удивление""!";"<p>роза кустовая - 2 шт</p>
<p>эустома - 1 шт</p>
<p>хризантема кустовая филин грин - 2 шт</p>
<p>статица - 1шт</p>
<p>роза одноголовая - 2 шт</p>
<p>хризантема одноголовая - 1 шт</p>
<p>салал - 2 шт</p>";1500
875;"Цветы  в шляпной коробке""Весеннее настроение""";"<p>тюльпан - 35шт</p>
<p>гтпсофила-2 шт</p>
<p>салал-2 шт</p>
<p>фисташка-2 шт</p>
<p>оазис флористический-1 шт</p>
<p>шляпная коробка-1 шт</p>";3000
934;"Цветы в шляпной коробке ""Альстромерия""";"<p>альстромерия - 18 шт</p>";2500
899;"Цветы в шляпной коробке ""Венеция""!";"<p>гербера - 3</p>
<p>орхидея - 3</p>
<p>роза - 9</p>
<p>эустома - 3</p>
<p>альстромерия - 3</p>
<p>гипсофила - 1</p>
<p>рускус-5</p>
<p>декоративная зелень - 5</p>";3300
948;"Цветы в шляпной коробке ""Вечерний уют""";"<p>роза пионовидная 7шт</p>
<p>хризантема кустовая 3шт</p>
<p>роза кустовая 4шт</p>
<p>брассика 2шт</p>
<p>амарилис 1шт</p>
<p>альстромерия 3шт</p>
<p>хамелацум 2шт</p>
<p>эвкалипт 2шт</p>
<p>салал 5шт</p>
<p>эустома 3шт</p>
<p>лимониум 2 шт</p>
<p>топпер 1 шт (надпись может быть по выбору клиента)</p>
<p>&nbsp;</p>";5000
874;"Цветы в шляпной коробке ""Доброе утро""";"<p>роза одноголовая - 7 шт</p>
<p>кустовая хризантема - 4 шт</p>
<p>статица-2 шт</p>
<p>кустовая роза- 4 шт</p>
<p>гипсофила- 2 шт</p>
<p>фисташка - 3шт</p>
<p>флористический оазис - 1шт</p>
<p>шляпная коробка - 1 шт</p>";2500
939;"Цветы в шляпной коробке ""Жар птица""";"<p>роза сорта мери клер - 5 шт</p>
<p>фрезия - 3шт</p>
<p>гербера - 2 шт</p>
<p>ромашка или кустовая хризантема - 1 шт</p>
<p>лимониум - 2 шт</p>
<p>зелень фисташки, рускус</p>";1800
930;"Цветы в шляпной коробке ""Кокетка""";"<p>орхидея цимбидиум - 3 шт</p>
<p>гиацинт - 1 шт</p>
<p>альстромерия-2 шт</p>
<p>хризантема сталлион - 2 шт</p>
<p>рускус - 3 шт</p>
<p>статица - 1 шт</p>";1500
881;"Цветы в шляпной коробке ""Лондон""";"<p>орхидея цимбидиум - &nbsp;3 шт</p>
<p>гиацинт - 1 шт</p>
<p>вероника -5 шт</p>
<p>эустома - 5 шт</p>
<p>хризантема кустовая - 3 шт</p>
<p>роза - 7шт</p>
<p>фисташка - 3 шт</p>
<p>салал - 3 шт</p>
<p>флористический оазис - 1шт</p>
<p>шляпная коробка - 1шт</p>
<p>&nbsp;</p>";3800
871;"Цветы в шляпной коробке ""Мадемуазель Коко""";"<p>эустома -3шт</p>
<p>хризантема кустовая филин грин -3шт</p>
<p>гиацинт- 3 шт</p>
<p>фисташка-2шт</p>
<p>салал -3шт</p>
<p>гиперикум-2шт</p>
<p>тюльпан -5шт</p>
<p>гвоздика салатовая-7шт</p>
<p>оазис флористический-1шт</p>
<p>шляпная коробка-1шт</p>";3300
914;"Цветы в шляпной коробке ""Розовое сердце""";"<p>37 роз</p>";3700
886;"Цветы в шляпной коробке ""Романтика""";"<p>роза 15</p>
<p>эустома - 10</p>";3500
882;"Цветы в шляпной коробке ""Улыбка""";"<p>роза одноголовая - 5 шт</p>
<p>роза кустовая - 5 шт</p>
<p>брассика- 3 шт</p>
<p>хризантема кустовая - 3 шт</p>
<p>альстромерия - 5 шт</p>
<p>солидаго- 2 шт</p>
<p>зелень декоративная - 5 шт</p>";3800
938;"Цветы в шляпной коробке ""Фея""";"<p>гербера - 3 шт</p>
<p>эустома - 2шт</p>
<p>кустовая хризантема -2 шт</p>
<p>роза - 5 шт</p>
<p>лимониум - 3шт</p>
<p>фисташка - 2 шт</p>
<p>салал - 2 шт</p>";2400
880;"Цветы в шляпной коробке ""Шарм""";"<p>гиацинт-3 шт</p>
<p>орхидея цимбидиум - 5 шт</p>
<p>роза одноголовая- 8 шт</p>
<p>кустовая хризантема - 6 шт</p>
<p>эустома- 5 шт</p>
<p>гиперикум - 3 шт</p>
<p>фисташка- 3 шт</p>
<p>аспидистра - 3 шт</p>
<p>салал - 3 шт</p>
<p>вероника- 3 шт</p>
<p>флористический оазис - 1шт</p>
<p>шляпная коробка - 1 шт</p>";4700
868;"Цветы в шляпной коробке""Весна""";"<p>орхидея цимбидиум -3шт</p>
<p>тюльпан пионовидный-15шь</p>
<p>рускус-7 шт</p>
<p>оазис флористический-1шт</p>
<p>шляпная коробка-1шт</p>";2800
869;"Цветы в шляпной коробке""Очарование""";"<p>орхидея цимбидиум -5 шт</p>
<p>гербера мини- 5 шт</p>
<p>тюльпан- 10шт</p>
<p>кустовая роза-5шт</p>
<p>гиперикум-4 шт</p>
<p>эустома-4шт</p>
<p>альстромерия-5шт</p>
<p>статица-3шт</p>
<p>трахелиум-3шт</p>
<p>декоративная зелень-5шт</p>
<p>флористический оазис-1шт</p>
<p>шляпная коробка-1шт</p>";6000
595;"Цыпленок 1";"<p>хризантема кустовая-7шт.</p>
<p>рускус-5шт.</p>
<p>аспарагус-1шт.</p>
<p>корзинка-1шт.</p>
<p>оазис</p>
<p>декор</p>";1500
349;"Экзотический микс";"<p>бамбук-1шт.</p>
<p>гербера-1шт.</p>
<p>роза одноголовая-2шт.</p>
<p>лилия-1шт.</p>
<p>роза кустовая-2шт.</p>
<p>хризантема кустовая-1шт.</p>
<p>зелень декоративная</p>
<p>оазис</p>
<p>кашпо</p>";1800
